Var1	Var2	value
350	Whi_6	Gre_1	4.57827151352801
351	Whi_7	Gre_1	1.0243146844711
366	Gre_3	Gre_2	-0.542258531002977
367	Gre_4	Gre_2	0.794307080090248
368	Gre_5	Gre_2	1.61629277917319
369	Gre_6	Gre_2	0.919061289365144
370	Gre_7	Gre_2	3.27498946217922
371	Gre_8	Gre_2	5.53507038738734
372	Whi_1	Gre_2	2.1556719415462
373	Whi_2	Gre_2	2.13214338127314
374	Whi_3	Gre_2	2.69035143591004
375	Whi_4	Gre_2	1.41568107678828
376	Whi_5	Gre_2	1.01135414235686
377	Whi_6	Gre_2	0.328582266742547
378	Whi_7	Gre_2	0.217320233376188
394	Gre_4	Gre_3	0.804348916541337
395	Gre_5	Gre_3	3.20916013554463
396	Gre_6	Gre_3	0.923867628810995
397	Gre_7	Gre_3	9.56054485828034
398	Gre_8	Gre_3	9.32903031552267
399	Whi_1	Gre_3	1.31726460040552
400	Whi_2	Gre_3	2.24933841040394
401	Whi_3	Gre_3	1.69526611097849
402	Whi_4	Gre_3	1.9106094586319
403	Whi_5	Gre_3	3.27267490095515
404	Whi_6	Gre_3	2.07543438013108
405	Whi_7	Gre_3	2.37265388367038
422	Gre_5	Gre_4	0.314251163180736
423	Gre_6	Gre_4	1.49928705626943
424	Gre_7	Gre_4	1.55937042651066
425	Gre_8	Gre_4	2.0601743314847
426	Whi_1	Gre_4	0.0554502106205111
427	Whi_2	Gre_4	1.1182024542272
428	Whi_3	Gre_4	0.431166546282216
429	Whi_4	Gre_4	-0.240051375908873
430	Whi_5	Gre_4	1.24271046854212
431	Whi_6	Gre_4	4.59561346274642
432	Whi_7	Gre_4	-0.41430793059582
450	Gre_6	Gre_5	-0.297000396013549
451	Gre_7	Gre_5	2.15632904050379
452	Gre_8	Gre_5	3.17217753610072
453	Whi_1	Gre_5	0.931241574471937
454	Whi_2	Gre_5	2.32940066691563
455	Whi_3	Gre_5	1.19218029994877
456	Whi_4	Gre_5	-0.485684174697991
457	Whi_5	Gre_5	0.0691004203166128
458	Whi_6	Gre_5	5.31891490657205
459	Whi_7	Gre_5	-0.469122171666257
478	Gre_7	Gre_6	2.57096461810345
479	Gre_8	Gre_6	1.03275913752116
480	Whi_1	Gre_6	-0.0615844852915976
481	Whi_2	Gre_6	0.823100711140311
482	Whi_3	Gre_6	1.11144139486463
483	Whi_4	Gre_6	0.252179258365628
484	Whi_5	Gre_6	-0.00233676377622716
485	Whi_6	Gre_6	2.62149767128711
486	Whi_7	Gre_6	-0.571217045620872
506	Gre_8	Gre_7	0.287712445151068
507	Whi_1	Gre_7	2.25414756955036
508	Whi_2	Gre_7	1.6669225540434
509	Whi_3	Gre_7	0.520759918262463
510	Whi_4	Gre_7	-0.722381827472202
511	Whi_5	Gre_7	0.0339876186227921
512	Whi_6	Gre_7	1.67837531062009
513	Whi_7	Gre_7	-0.698818451841084
534	Whi_1	Gre_8	2.90929206074264
535	Whi_2	Gre_8	1.91776685691102
536	Whi_3	Gre_8	1.23096900229476
537	Whi_4	Gre_8	-0.633344606895861
