Genus	Bla_1	Bla_2	Bla_3	Bla_4	Bla_5	Bla_6	CK_1	CK_2	CK_3	CK_4	CK_5	CK_6	Whi_4	Whi_5	Gre_7	Whi_6	Whi_7	Gre_8	Gre_1	Gre_2	Gre_3	Gre_4	Gre_5	Gre_6	Whi_1	Whi_2	Whi_3
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Fuscostagonosporaceae|Fuscostagonospora	0	0	0	0	0	0.0184820108427797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Lentitheciaceae|Keissleriella	0.0184820108427797	0	0	0.0246426811237063	0.00616067028092657	0.00616067028092657	0.00616067028092657	0	0	0	0	0	0	0	0	0.0123213405618531	0	0	0	0	0	0	0.00616067028092657	0.0123213405618531	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Lentitheciaceae|Lentitheciaceae_gen_Incertae_sedis	0.043124691966486	0.0123213405618531	0.0184820108427797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Leptosphaeriaceae|Leptosphaeria	0	0	0	0.0308033514046328	0	0.00616067028092657	0	0	0	0.00616067028092657	0	0	0	0	0	0	0.0184820108427797	0	0	0	0	0	0	0	0.00616067028092657	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Leptosphaeriaceae|Leptosphaeriaceae_gen_Incertae_sedis	0	0	0	0.0616067028092656	0	0.043124691966486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Lophiostomataceae|Flabellascoma	0	0	0	0.227944800394283	0.043124691966486	0.227944800394283	0.00616067028092657	0	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0.0184820108427797	0	0.00616067028092657	0	0.00616067028092657
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Lophiostomataceae|Lophiostoma	0.0492853622474125	0.0246426811237063	0.0369640216855594	0.258748151798916	0.00616067028092657	0.172498767865944	0	0	0	0.0184820108427797	0	0	0	0.0246426811237063	0.00616067028092657	0.0369640216855594	0.00616067028092657	0.0184820108427797	0.0184820108427797	0.00616067028092657	0	0	0	0	0	0	0.0862493839329719
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Lophiostomataceae|Vaginatispora	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0.00616067028092657
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Lophiotremataceae|Lophiotrema	0.00616067028092657	0.0246426811237063	0	0.184820108427797	0.0492853622474125	0.104731394775752	0	0	0	0	0	0.00616067028092657	0.00616067028092657	0	0	0	0	0.0184820108427797	0	0	0	0	0.0184820108427797	0.0123213405618531	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Massarinaceae|Massarina	0	0	0	0.0308033514046328	0.0184820108427797	0.110892065056678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Massarinaceae|Stagonospora	0	0.0123213405618531	0	0.110892065056678	0.0123213405618531	0	0	0	0	0	0	0	0	0	0.00616067028092657	0	0	0	0	0	0.00616067028092657	0.00616067028092657	0.0184820108427797	0.00616067028092657	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Neomassarinaceae|Neomassarina	0.0123213405618531	0	0.0123213405618531	0	0	0	0	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0.00616067028092657	0	0	0	0	0	0	0.00616067028092657	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Neopyrenochaetaceae|Neopyrenochaeta	0.0369640216855594	0.147856086742238	0.0184820108427797	0.0924100542138985	0.00616067028092657	0.043124691966486	0	0	0	0	0	0.0123213405618531	0	0	0	0	0.00616067028092657	0.0123213405618531	0.0184820108427797	0.00616067028092657	0.00616067028092657	0	0.0308033514046328	0.0184820108427797	0.154016757023164	0.0246426811237063	0.104731394775752
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Nigrogranaceae|Nigrograna	0.0246426811237063	0	0.0184820108427797	0.0739280433711188	0.0369640216855594	0.227944800394283	0	0.0123213405618531	0	0	0.0246426811237063	0.0308033514046328	0	0.0184820108427797	0.00616067028092657	0.043124691966486	0.00616067028092657	0.00616067028092657	0	0	0	0.00616067028092657	0	0.00616067028092657	0.00616067028092657	0	0.00616067028092657
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Occultibambusaceae|Brunneofusispora	0	0	0	0	0	0.0123213405618531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Periconiaceae|Periconia	0.425086249383933	0.252587481517989	0.455889600788566	1.97757516017743	0.129374075899458	3.0618531296205	0.043124691966486	0.043124691966486	0.0184820108427797	0.0369640216855594	0.0123213405618531	0.0184820108427797	0	0.0184820108427797	0.0492853622474125	0.258748151798916	0.147856086742238	0.0308033514046328	0.0739280433711188	0.0492853622474125	0.0246426811237063	0.0369640216855594	0	0.0184820108427797	0.0308033514046328	0.117052735337605	0.0862493839329719
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Didymocyrtis	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Leptospora	0.043124691966486	0.190980778708724	0.0369640216855594	0.172498767865944	0.0123213405618531	0.517496303597831	0	0	0	0.0123213405618531	0	0.00616067028092657	0	0.00616067028092657	0	0.00616067028092657	0.0123213405618531	0.00616067028092657	0	0.00616067028092657	0.0123213405618531	0	0.00616067028092657	0	0.00616067028092657	0.0369640216855594	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Neosetophoma	0	0.0184820108427797	0.0184820108427797	0.117052735337605	0	0.0184820108427797	0	0	0.00616067028092657	0.00616067028092657	0	0.0123213405618531	0	0	0	0.0123213405618531	0.0184820108427797	0.0123213405618531	0	0	0	0	0	0	0.00616067028092657	0.0184820108427797	0.0123213405618531
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Paraphoma	0.0862493839329719	0.135534746180384	0.0862493839329719	0.757762444553967	0.098570724494825	1.10892065056678	0.00616067028092657	0.0369640216855594	0.0369640216855594	0.0924100542138985	0.00616067028092657	0.0492853622474125	0	0.00616067028092657	0	0	0.0123213405618531	0.043124691966486	0	0.0123213405618531	0	0.147856086742238	0.0308033514046328	0.0492853622474125	0.043124691966486	0.0123213405618531	0.0123213405618531
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Phaeosphaeria	0.0492853622474125	0.0246426811237063	0.043124691966486	0.659191720059142	0.117052735337605	0.653031049778216	0.0184820108427797	0.043124691966486	0	0.19714144898965	0.00616067028092657	0.154016757023164	0	0.0369640216855594	0.0369640216855594	0.0308033514046328	0.043124691966486	0.0123213405618531	0	0.0308033514046328	0.00616067028092657	0.0554460325283391	0.0184820108427797	0.0739280433711188	0.566781665845244	0.0369640216855594	0.240266140956136
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Phaeosphaeriaceae_gen_Incertae_sedis	0	0.00616067028092657	0.00616067028092657	0.00616067028092657	0	0.00616067028092657	0.0800887136520453	0.0924100542138985	0	0.344997535731888	0	0.326515524889108	0	0.00616067028092657	0.00616067028092657	0.00616067028092657	0	0	0.00616067028092657	0	0.00616067028092657	0	0	0	0.0184820108427797	0	0.0123213405618531
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Sclerostagonospora	0	0	0	0.0123213405618531	0	0.0123213405618531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Setophaeosphaeria	0	0.0554460325283391	0.0554460325283391	0.0924100542138985	0	0.0554460325283391	0	0	0	0.0123213405618531	0	0	0	0.00616067028092657	0	0.0123213405618531	0.0246426811237063	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Setophoma	0	0.00616067028092657	0	0	0	0.0184820108427797	0	0	0	0	0	0	0	0	0	0.0123213405618531	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Wojnowiciella	0	0.0184820108427797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043124691966486	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Alternaria	0.21562345983243	0.221784130113356	0.135534746180384	0.653031049778216	0.0616067028092656	1.09659931000493	0.0184820108427797	0	0	0.098570724494825	0	0.043124691966486	0	0.0308033514046328	0.0616067028092656	0.227944800394283	0.0554460325283391	0.0492853622474125	0.0123213405618531	0.0554460325283391	0.0246426811237063	0.0492853622474125	0.0308033514046328	0.0739280433711188	0.0184820108427797	0.0308033514046328	0.0123213405618531
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Edenia	0.0739280433711188	0.0862493839329719	0.0308033514046328	0.166338097585017	0	0	0	0	0	0	0	0	0	0.0123213405618531	0	0	0	0.00616067028092657	0	0.0184820108427797	0.0123213405618531	0.00616067028092657	0.0184820108427797	0.0246426811237063	0.0800887136520453	0.00616067028092657	0.0677673730901922
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Stemphylium	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246426811237063	0	0	0	0	0	0	0	0	0	0.00616067028092657	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporales_fam_Incertae_sedis|Aaosphaeria	0.0246426811237063	0.0246426811237063	0.0123213405618531	0.0554460325283391	0	0	0	0	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0.00616067028092657	0	0.0308033514046328	0.0123213405618531	0.0246426811237063	0.00616067028092657	0.0123213405618531	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporales_fam_Incertae_sedis|Camarographium	0.0184820108427797	0.00616067028092657	0	0.098570724494825	0	0.0924100542138985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657	0.0308033514046328	0	0.00616067028092657
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporales_fam_Incertae_sedis|Crassiparies	0.00616067028092657	0.0123213405618531	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporales_fam_Incertae_sedis|Pleosporales_gen_Incertae_sedis	1.04731394775752	0.462050271069492	0.813208477082307	3.70872350911779	1.16436668309512	7.03548546081814	0.117052735337605	0.0739280433711188	0.0677673730901922	0.271069492360769	0.117052735337605	0.190980778708724	0.0123213405618531	0.0184820108427797	0.0184820108427797	0.462050271069492	0.0308033514046328	0.043124691966486	0.0246426811237063	0.0123213405618531	0.0184820108427797	0.110892065056678	0.154016757023164	0.154016757023164	0.098570724494825	0.0308033514046328	0.0862493839329719
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporales_fam_Incertae_sedis|Pseudochaetosphaeronema	0	0	0	0.0554460325283391	0	0.0308033514046328	0	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporales_fam_Incertae_sedis|Pseudorobillarda	0.0308033514046328	0.0246426811237063	0.00616067028092657	0.252587481517989	0.0246426811237063	0.332676195170034	0	0	0	0	0	0.00616067028092657	0	0	0	0	0	0.0246426811237063	0	0	0	0	0	0	0	0	0.0246426811237063
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Roussoellaceae|Neoroussoella	0.0123213405618531	0	0.0246426811237063	0.252587481517989	0.0554460325283391	0.449728930507639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657	0	0.00616067028092657	0	0	0.0123213405618531
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Roussoellaceae|Roussoella	0	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Roussoellaceae|unassigned	0	0	0	0	0	0.0123213405618531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Roussoellaceae|Xenoroussoella	0.0123213405618531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Sporormiaceae|Preussia	0	0	0	0	0	0.0123213405618531	0	0.0184820108427797	0	0	0	0	0	0	0	0	0	0	0	0	0.0123213405618531	0.0369640216855594	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Sporormiaceae|Westerdykella	0	0	0	0.0924100542138985	0	0	0	0	0	0	0.0492853622474125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0492853622474125
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Sulcatisporaceae|Loculosulcatispora	0	0	0	0	0	0.0123213405618531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Teichosporaceae|Teichospora	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Teichosporaceae|Teichosporaceae_gen_Incertae_sedis	0.00616067028092657	0	0.00616067028092657	0.0369640216855594	0	0	0	0	0	0	0.0123213405618531	0	0	0	0	0.0246426811237063	0	0.00616067028092657	0	0	0	0.0123213405618531	0	0	0.00616067028092657	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Thyridariaceae|Parathyridaria	0.0739280433711188	0	0.043124691966486	0.227944800394283	0.0246426811237063	0.585263676688024	0	0.0123213405618531	0	0.0184820108427797	0	0	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0.0184820108427797
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Torulaceae|Dendryphion	0	0	0	0.0246426811237063	0	0.166338097585017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Torulaceae|Torula	0.00616067028092657	0.0246426811237063	0.00616067028092657	0	0.00616067028092657	0.172498767865944	0	0	0	0	0	0	0	0	0	0.0123213405618531	0	0	0.00616067028092657	0	0	0.00616067028092657	0	0.0123213405618531	0	0	0.00616067028092657
Fungi|Ascomycota|Dothideomycetes|Pleosporales|Trematosphaeriaceae|Trematosphaeria	0.00616067028092657	0.0123213405618531	0.00616067028092657	0.00616067028092657	0	0.0184820108427797	0	0	0	0	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Pleosporales|unassigned|unassigned	0	0	0.00616067028092657	0.0616067028092657	0	0.0246426811237063	0	0	0	0	0	0	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0.0308033514046328
Fungi|Ascomycota|Dothideomycetes|unassigned|unassigned|unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0308033514046328	0	0	0.110892065056678	0.00616067028092657	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Dothideomycetes|Venturiales|Sympoventuriaceae|Ochroconis	0	0	0	0	0	0.0246426811237063	0	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657	0	0.00616067028092657	0	0.00616067028092657
Fungi|Ascomycota|Dothideomycetes|Venturiales|Sympoventuriaceae|Scolecobasidium	0	0	0	0	0	0.0184820108427797	0	0	0	0	0	0	0	0	0.0123213405618531	0	0	0	0.00616067028092657	0	0	0.098570724494825	0	0	0.172498767865944	0	0.043124691966486
Fungi|Ascomycota|Dothideomycetes|Venturiales|Sympoventuriaceae|Sympoventuriaceae_gen_Incertae_sedis	0	0	0	0.0184820108427797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Chaetothyriales_fam_Incertae_sedis|Anthracina	0	0.0246426811237063	0.0308033514046328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657	0	0	0	0	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Chaetothyriales_fam_Incertae_sedis|Chaetothyriales_gen_Incertae_sedis	0.714637752587482	0.603745687530803	0.659191720059142	0.819369147363233	0.739280433711188	4.71907343518975	0.246426811237063	0.0616067028092656	0.653031049778216	0.326515524889108	0.59142434696895	0.19714144898965	8.39699359290291	12.1426811237063	2.91399704287827	1.90980778708724	14.7301626416954	2.13775258748152	1.16436668309512	1.28758008871365	0.123213405618531	0.677673730901922	0.320354854608181	0.80704780680138	2.0638245441104	0.271069492360769	18.5867422375554
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Chaetothyriales_fam_Incertae_sedis|unassigned	0	0	0	0	0	0	0	0	0	0	0.0123213405618531	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Chaetothyriales_fam_Incertae_sedis|Xenobotrytis	0	0	0	0.00616067028092657	0	0	0	0	0	0.0184820108427797	0	0.0184820108427797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Cyphellophoraceae|Cyphellophora	2.47658945293248	0.572942336126171	0.455889600788566	0.246426811237063	0.110892065056678	0.147856086742238	0.123213405618531	0.098570724494825	0.0184820108427797	0.147856086742238	0.0246426811237063	0.166338097585017	0.0308033514046328	0.184820108427797	0.979546574667324	0.745441103992114	0.221784130113356	0.190980778708724	0.776244455396747	0.844011828486939	0.425086249383933	0.856333169048793	1.090438639724	0.474371611631346	8.89600788565796	44.1843272548053	6.23459832429768
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Cyphellophoraceae|Cyphellophoraceae_gen_Incertae_sedis	0	0	0.0369640216855594	0.0123213405618531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123213405618531	0	0.043124691966486	0	0.0184820108427797
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Cyphellophoraceae|unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123213405618531	0.00616067028092657	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae|Cladophialophora	0	0.0123213405618531	0	0.240266140956136	0.0246426811237063	0.0123213405618531	0.0246426811237063	0.0123213405618531	0	0	0	0	0	0	0	0	0	0.00616067028092657	0	0	0.00616067028092657	0	0.0123213405618531	0	0	0	0.0123213405618531
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae|Coniosporium	15.9561360275998	13.8183834401183	16.4489896500739	0.246426811237063	12.6416954164613	4.28166584524396	4.08452439625431	5.39674716609167	8.27378018728438	15.7405125677674	8.91448989650074	12.6416954164613	0.0369640216855594	0.0492853622474125	0.400443568260227	0.0246426811237063	0	0.00616067028092657	0.37580088713652	0.603745687530803	0.203302119270577	0.203302119270577	0.234105470675209	0.160177427304091	1.81123706259241	0.880975850172499	0.314194184327255
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae|Exophiala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0369640216855594	0	0	0	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae|Herpotrichiellaceae_gen_Incertae_sedis	0.043124691966486	0.0246426811237063	0.0184820108427797	0.172498767865944	0.0184820108427797	0	1.72498767865944	1.49704287826516	0.00616067028092657	2.50123213405619	0.104731394775752	4.78068013799901	0.0184820108427797	0.0246426811237063	0.0184820108427797	0	0	0.0246426811237063	0.166338097585017	0.0616067028092656	0	0	0.0492853622474125	0	0.00616067028092657	0.0123213405618531	0.221784130113356
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae|Phialophora	0	0	0	0.314194184327255	0.147856086742238	0.141695416461311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657	0.622227698373583	1.0657959586003	0.283390832922622	0.0184820108427797	0	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae|Rhinocladiella	0.0800887136520453	0.0123213405618531	0.043124691966486	0.0308033514046328	0	0	8.3723509117792	5.19960571710202	0.967225234105471	5.19960571710202	12.0872350911779	3.56702809265648	0	0.0246426811237063	0.00616067028092657	0.240266140956136	0	0	0.00616067028092657	0.0184820108427797	0.00616067028092657	0.00616067028092657	0	0.0184820108427797	0.00616067028092657	0.0184820108427797	0.0184820108427797
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae|unassigned	5.53228191227206	5.05174963035978	4.04139970428783	0.160177427304091	6.08674223755545	1.62025628388369	0.00616067028092657	0.0184820108427797	0.227944800394283	0.00616067028092657	0.0554460325283391	0.0123213405618531	0.00616067028092657	0.0246426811237063	0.246426811237063	0.0123213405618531	0	0.0184820108427797	0.147856086742238	0.277230162641695	0.0616067028092656	0.0862493839329719	0.246426811237063	0.0739280433711188	0.486692952193199	0.19714144898965	0.154016757023164
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae|Veronaea	0.129374075899458	0.0739280433711188	0.129374075899458	0.0123213405618531	0	0.0123213405618531	0.0123213405618531	0.00616067028092657	0.0123213405618531	0.00616067028092657	0	0	0	0.00616067028092657	0.418925579103006	0	0	0.381961557417447	2.79694430754066	3.67175948743223	2.84622966978807	0.813208477082307	2.01453918186299	0.523656973878758	10.2451946771809	0.961064563824544	3.16658452439625
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Trichomeriaceae|Bacillicladium	0	0	0	0.00616067028092657	0	0.0123213405618531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Trichomeriaceae|Brycekendrickomyces	0	0	0	0	0	0	0	0	0	0	0	0	0.0184820108427797	0.0739280433711188	0.720798422868408	4.53425332676195	1.60793494332183	0.00616067028092657	0.00616067028092657	0	0	0	0	0	0.00616067028092657	0	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Trichomeriaceae|Knufia	6.76441596845737	13.843026121242	10.5963528831937	5.4275505174963	0.203302119270577	4.76835879743716	0.172498767865944	0.0308033514046328	0.0677673730901922	0.0554460325283391	1.61409561360276	0.511335633316905	0	0	0.0369640216855594	0.0123213405618531	0	0.00616067028092657	0.0800887136520453	0.0677673730901922	0.0800887136520453	0.123213405618531	2.62444553967472	0.585263676688024	0.227944800394283	0.0369640216855594	0.227944800394283
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Trichomeriaceae|Trichomeriaceae_gen_Incertae_sedis	0.0308033514046328	0.0554460325283391	0.0616067028092656	0.43124691966486	0	0.172498767865944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Trichomeriaceae|Trichomerium	0.0123213405618531	0.0246426811237063	0.0246426811237063	0.129374075899458	0.0123213405618531	0.0123213405618531	0.0308033514046328	0.0184820108427797	0	0.0123213405618531	0.00616067028092657	0.0246426811237063	0	0.0123213405618531	0	0.00616067028092657	0.00616067028092657	0	0	0	0	0.0123213405618531	0.0123213405618531	0.00616067028092657	0	0	0.0123213405618531
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Trichomeriaceae|unassigned	0.0123213405618531	0.0123213405618531	0	0	0	0	0	0	0	0	0	0	0	0	0.129374075899458	0	0	0	0.0246426811237063	0	0	0.00616067028092657	0	0	0	0	0
Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|unassigned|unassigned	0.0246426811237063	0.0123213405618531	0.0184820108427797	0	0	0	0	0	0	0	0.0123213405618531	0	0	0.00616067028092657	0.135534746180384	0.0492853622474125	0.00616067028092657	0.00616067028092657	0.00616067028092657	0	0.00616067028092657	0.0123213405618531	0.0246426811237063	0.0554460325283391	0.00616067028092657	0	0
Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Aspergillus	0.00616067028092657	0	0	0.043124691966486	0	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657	0.0123213405618531	0.0184820108427797	0.00616067028092657
Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Penicillium	0	0	0.00616067028092657	0.0246426811237063	0.00616067028092657	0.0308033514046328	0	0	0	0.0123213405618531	0.00616067028092657	0.0123213405618531	0.117052735337605	0	0	0.0308033514046328	0.00616067028092657	0.00616067028092657	0	0.00616067028092657	0	0	0.00616067028092657	0.0123213405618531	0	0.00616067028092657	0.0123213405618531
Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Rasamsonia	0.0246426811237063	0.0184820108427797	0	0	0.0184820108427797	0.00616067028092657	0.0184820108427797	0.0123213405618531	0.00616067028092657	0	0.00616067028092657	0.00616067028092657	0	0	0	0	0	0	0	0	0.0246426811237063	0	0	0	0.0123213405618531	0.0308033514046328	0.0308033514046328
Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Talaromyces	0.0184820108427797	0	0	0	0	0	0	0.0369640216855594	0.0308033514046328	0.0554460325283391	0.0123213405618531	0.0246426811237063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616067028092657
Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Eurotiales_fam_Incertae_sedis|Eurotiales_gen_Incertae_sedis	0.0123213405618531	0.00616067028092657	0	0.00616067028092657	0.0184820108427797	0.0184820108427797	0	0.00616067028092657	0.00616067028092657	0	0.00616067028092657	0	0	0	0	0	0	0	0	0	0.00616067028092657	0.0246426811237063	0.0123213405618531	0.0123213405618531	0.0184820108427797	0.0184820108427797	0.00616067028092657
Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Thermoascaceae|Thermoascus	0.338836865450961	0.21562345983243	0.172498767865944	0.221784130113356	0.147856086742238	0.147856086742238	0.160177427304091	0.234105470675209	0.172498767865944	0.425086249383933	0.295712173484475	0.0862493839329719	0	0	0	0	0	0	0.104731394775752	0.0739280433711188	0.301872843765402	0.166338097585017	0.147856086742238	0.154016757023164	0.400443568260227	0.369640216855594	0.320354854608181
Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Trichocomaceae|Thermomyces	0.0308033514046328	0.0308033514046328	0	0.098570724494825	0.098570724494825	0.110892065056678	0.0123213405618531	0.0184820108427797	0.0184820108427797	0.043124691966486	0.0308033514046328	0.0123213405618531	0	0	0	0	0	0	0.043124691966486	0.0616067028092656	0.0246426811237063	0.117052735337605	0.098570724494825	0.0862493839329719	0.0369640216855594	0.0369640216855594	0.0492853622474125
