Genus	Bla_1	Bla_2	Bla_3	Bla_4	Bla_5	Bla_6	CK_1	CK_2	CK_3	CK_4	CK_5	CK_6	Whi_4	Whi_5	Gre_7	Whi_6	Whi_7	Gre_8	Gre_1	Gre_2	Gre_3	Gre_4	Gre_5	Gre_6	Whi_1	Whi_2	Whi_3
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Collinsella	0	0	0.0215625673830231	0	0	0.00718752246100769	0	0	0	0	0.00718752246100769	0	0	0	0	0	0	0	0.0215625673830231	0.0143750449220154	0	0	0	0.00718752246100769	0.00718752246100769	0	0.00718752246100769
Bacteria|Actinobacteriota|MB-A2-108|MB-A2-108|MB-A2-108|MB-A2-108	0	0	0	0	0	0	0.0359376123050385	0.0287500898440308	0	0.0143750449220154	0	0.0215625673830231	0.0143750449220154	0	0	0	0	0	0	0	0	0.0718752246100769	0.0143750449220154	0	0	0	0
Bacteria|Actinobacteriota|Rubrobacteria|Rubrobacterales|Rubrobacteriaceae|Rubrobacter	1.56687989649968	0.8409401279379	2.93969668655215	0.208438151369223	4.4850140156688	3.11938474807734	3.67282397757493	3.48594839358873	2.26406957521742	3.31344785452455	3.47876087112772	2.20656939552936	0.388126212894415	1.3081290879034	0.215625673830231	0.00718752246100769	0.0143750449220154	0.603751886724646	0.862502695320923	1.43031696974053	0.2803133759793	4.11845037015741	5.18939121684755	6.29626967584274	0.316250988284338	0.1868755839862	0.460001437504492
Bacteria|Actinobacteriota|Thermoleophilia|Gaiellales|Gaiellaceae|Gaiella	0.00718752246100769	0	0	0.0215625673830231	0	0	0.201250628908215	0.0575001796880615	0.00718752246100769	0.0862502695320923	0.00718752246100769	0.115000359376123	0.0503126572270538	0.00718752246100769	0	0	0.00718752246100769	0	0.00718752246100769	0.00718752246100769	0.0215625673830231	0.122187881837131	0.0646877021490692	0.0790627470710846	0	0	0
Bacteria|Actinobacteriota|Thermoleophilia|Gaiellales|uncultured|uncultured	0.0215625673830231	0.0287500898440308	0.0143750449220154	0	0.150937971681161	0.0143750449220154	0.603751886724646	0.294688420901315	0.258750808596277	0.524689139653561	0.2803133759793	0.380938690433408	0.115000359376123	0.0359376123050385	0.258750808596277	0	0.0431251347660461	0.122187881837131	0.115000359376123	0.251563286135269	0.172500539064185	0.165313016603177	0.0359376123050385	0.158125494142169	0.194063106447208	0.208438151369223	0.00718752246100769
Bacteria|Actinobacteriota|Thermoleophilia|Solirubrobacterales|67-14|67-14	0.445626392582477	0.158125494142169	0.567814274419608	0.0143750449220154	0.273125853518292	0.0143750449220154	5.10314094731546	3.22001006253145	1.34406670020844	3.39969812405664	1.63156759864875	2.40782002443758	6.87127147272335	1.07812836915115	0.927190397469992	0.819377560554877	0.452813915043485	0.201250628908215	0.754689858405807	0.481564004887515	0.3737511679724	4.18313807230648	3.56501114065981	3.60813627542586	0.129375404298138	0.129375404298138	0.208438151369223
Bacteria|Actinobacteriota|Thermoleophilia|Solirubrobacterales|Solirubrobacteraceae|Conexibacter	0.5606267519586	0.431251347660461	0.718752246100769	0.208438151369223	0.208438151369223	0.330626033206354	0.6540645439517	0.438438870121469	0.136562926759146	0.452813915043485	0.301875943362323	0.905627830086969	0.201250628908215	0.3737511679724	0.230000718752246	0	0.100625314454108	0.0503126572270538	0.158125494142169	0.244375763674261	0.222813196291238	0.258750808596277	0.215625673830231	0.129375404298138	0.179688061525192	0.0287500898440308	0.0934377919931
Bacteria|Actinobacteriota|Thermoleophilia|Solirubrobacterales|Solirubrobacteraceae|JCM_18997	0.0215625673830231	0	0.0287500898440308	0	0	0	0	0	0	0	0	0	0.0503126572270538	0.0215625673830231	0.136562926759146	0	0.00718752246100769	0.0143750449220154	0.0215625673830231	0.0431251347660461	0.0431251347660461	0.0359376123050385	0	0	0.0287500898440308	0	0.00718752246100769
Bacteria|Actinobacteriota|Thermoleophilia|Solirubrobacterales|Solirubrobacteraceae|Parviterribacter	0.158125494142169	0.0934377919931	0.179688061525192	0.129375404298138	0.143750449220154	0.323438510745346	0.0287500898440308	0.107812836915115	0	0.115000359376123	0.122187881837131	0.0215625673830231	0.0287500898440308	0.0215625673830231	0.0431251347660461	0	0	0.0790627470710846	0.287500898440308	0.380938690433408	0.0718752246100769	0.0718752246100769	0.165313016603177	0.201250628908215	0.107812836915115	0.0503126572270538	0.136562926759146
Bacteria|Actinobacteriota|Thermoleophilia|Solirubrobacterales|Solirubrobacteraceae|Solirubrobacter	1.27937899805937	0.876877740242938	0.783439948249838	0.0790627470710846	1.63875512110975	0.402501257816431	2.25688205275641	1.7753180478689	2.04125637892618	2.16344426076332	1.45906705958456	2.13469417091928	0.963128009775031	0.309063465823331	0.287500898440308	0.100625314454108	0.0934377919931	0.460001437504492	1.10687845899518	1.61000503126572	1.2146912959103	2.97563429885718	2.81032128225401	2.73125853518292	0.970315532236038	0.618126931646661	0.769064903327823
Bacteria|Actinobacteriota|Thermoleophilia|Solirubrobacterales|Solirubrobacteraceae|Solirubrobacteraceae	0	0	0	0	0.00718752246100769	0	0	0	0	0	0	0	0.00718752246100769	0	0	0	0.00718752246100769	0.00718752246100769	0	0	0	0.359376123050385	1.95500610939409	1.03500323438511	0	0	0
Bacteria|Actinobacteriota|Thermoleophilia|Solirubrobacterales|Solirubrobacteraceae|uncultured	0.00718752246100769	0	0	0	0	0	0.776252425788831	0.265938331057285	0.00718752246100769	0.215625673830231	0.0934377919931	0.244375763674261	0.179688061525192	0.0143750449220154	0	0.0143750449220154	0.136562926759146	0	0.00718752246100769	0	0.00718752246100769	0.424063825199454	0.208438151369223	0.129375404298138	0	0	0
Bacteria|Actinobacteriota|Thermoleophilia|Solirubrobacterales|Solirubrobacteraceae|unknown	0	0.0143750449220154	0.0143750449220154	0	0.0143750449220154	0.0287500898440308	0	0	0	0.00718752246100769	0.0575001796880615	0	0	0	0.00718752246100769	0	0	0	0.00718752246100769	0.00718752246100769	0.0431251347660461	0.100625314454108	0.100625314454108	0.107812836915115	0.0143750449220154	0	0.00718752246100769
Bacteria|Actinobacteriota|Thermoleophilia|Solirubrobacterales|unknown|unknown	0	0	0	0	0	0	0	0.0503126572270538	0.00718752246100769	0.0215625673830231	0.0575001796880615	0.00718752246100769	0	0	0	0	0	0	0	0	0	0.0503126572270538	0.136562926759146	0.194063106447208	0	0	0.00718752246100769
Bacteria|Actinobacteriota|Thermoleophilia|uncultured|uncultured|uncultured	0.0359376123050385	0.0287500898440308	0.0143750449220154	0.00718752246100769	0.00718752246100769	0	0.790627470710846	1.07094084669015	3.23438510745346	1.82563070509595	0.905627830086969	0.891252785164954	0.179688061525192	0.00718752246100769	0	0	0	0	0.0718752246100769	0.00718752246100769	0.0503126572270538	0.0790627470710846	0.158125494142169	0.0575001796880615	0.0143750449220154	0	0.0143750449220154
Bacteria|Actinobacteriota|Thermoleophilia|unknown|unknown|unknown	0	0	0	0	0.0718752246100769	0	0	0	0	0.00718752246100769	0.0862502695320923	0	0	0	0	0	0	0	0	0	0	0.0143750449220154	0	0.00718752246100769	0	0	0
Bacteria|Armatimonadota|Armatimonadia|Armatimonadales|Armatimonadales|Armatimonadales	0	0.0359376123050385	0.0359376123050385	0	0	0	0.00718752246100769	0.0287500898440308	0	0.172500539064185	0.0287500898440308	0.258750808596277	0	0.00718752246100769	0.0143750449220154	0	0.0143750449220154	0	0	0	0	0	0	0	0.00718752246100769	0	0.0503126572270538
Bacteria|Armatimonadota|Fimbriimonadia|Fimbriimonadales|Fimbriimonadaceae|Fimbriimonadaceae	0.00718752246100769	0.00718752246100769	0.0287500898440308	0	0	0	0.0215625673830231	0.0575001796880615	0	0.0575001796880615	0.0431251347660461	0.0934377919931	0.0215625673830231	0.00718752246100769	0.0646877021490692	0	0.00718752246100769	0.0287500898440308	0.0143750449220154	0.0862502695320923	0.0359376123050385	0.00718752246100769	0.00718752246100769	0.00718752246100769	0.150937971681162	0.0215625673830231	0.107812836915115
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0	0	0	0	0	0	0	0	0.00718752246100769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718752246100769	0	0.0359376123050385	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae	0.323438510745346	0.273125853518292	0.194063106447208	0.201250628908215	0.237188241213254	0.230000718752246	0.258750808596277	0.208438151369223	0.143750449220154	0.115000359376123	0.150937971681161	0.237188241213254	0	0	0	0	0	0	0.201250628908215	0.265938331057285	0.172500539064185	0.251563286135269	0.201250628908215	0.337813555667361	0.165313016603177	0.136562926759146	0.1868755839862
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella	0.0143750449220154	0	0	0.0143750449220154	0.0143750449220154	0	0	0	0	0.00718752246100769	0	0.0143750449220154	0	0	0	0	0	0	0.00718752246100769	0	0	0	0	0	0.0143750449220154	0	0.0215625673830231
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella	0.0143750449220154	0	0	0.0215625673830231	0.00718752246100769	0	0	0	0.0287500898440308	0	0	0.0143750449220154	0	0	0	0	0	0	0.0359376123050385	0	0.0143750449220154	0	0.0143750449220154	0.0215625673830231	0	0	0.0215625673830231
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_NK3B31_group	0	0	0.00718752246100769	0.00718752246100769	0	0.0215625673830231	0	0	0.00718752246100769	0	0.00718752246100769	0.0143750449220154	0	0	0	0	0	0	0.0143750449220154	0	0	0	0	0.0215625673830231	0	0	0.0143750449220154
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae_RC9_gut_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718752246100769	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides	0	0	0	0	0	0	0	0.00718752246100769	0	0	0	0.00718752246100769	0	0	0	0	0	0	0.00718752246100769	0	0	0.00718752246100769	0	0	0	0	0.00718752246100769
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|unknown|unknown	0.00718752246100769	0	0	0	0	0.00718752246100769	0.00718752246100769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718752246100769	0	0	0.0143750449220154
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Cnuella	0	0	0	0	0.0934377919931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718752246100769	0.00718752246100769	0	0	0.0143750449220154	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Edaphobaculum	0.122187881837131	0.0359376123050385	0.0718752246100769	0	0.0143750449220154	0	0.0934377919931	0.0215625673830231	0.0143750449220154	0.0359376123050385	0.0287500898440308	0.0287500898440308	0.366563645511392	0.905627830086969	0.352188600589377	0.460001437504492	0.244375763674262	0.158125494142169	0.0862502695320923	0.100625314454108	0.1868755839862	0.115000359376123	0.251563286135269	0.431251347660461	0.0359376123050385	0.0431251347660461	0.129375404298138
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Ferruginibacter	0.00718752246100769	0.00718752246100769	0	0	0	0	0.0215625673830231	0.0143750449220154	0	0.0143750449220154	0.0215625673830231	0.0215625673830231	0	0.0359376123050385	0	0	0	0.0431251347660461	0.00718752246100769	0	0.0143750449220154	0.0431251347660461	0.0359376123050385	0.0215625673830231	0.00718752246100769	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Flaviaesturariibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0359376123050385	0.00718752246100769	0	0	0	0.0143750449220154	0	0	0.0790627470710846	0.0575001796880615	0.100625314454108	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Flavisolibacter	0.0646877021490692	0.165313016603177	0.0503126572270538	0.00718752246100769	0.0143750449220154	0	0.0718752246100769	0.0503126572270538	0.00718752246100769	0.0431251347660461	0.150937971681161	0.0646877021490692	0.0431251347660461	0.740314813483792	0.876877740242938	0	0.0718752246100769	1.46625458204557	0.0359376123050385	0.122187881837131	0.366563645511392	0.345001078128369	0.690002156256738	0.625314454107669	0.0215625673830231	0.0934377919931	0.0143750449220154
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Flavitalea	0.00718752246100769	0.0143750449220154	0.0359376123050385	0.00718752246100769	0	0	0.0287500898440308	0.0575001796880615	0.00718752246100769	0.0718752246100769	0.0143750449220154	0.0431251347660461	0.143750449220154	0.158125494142169	0.0215625673830231	0	0.0503126572270538	0.0503126572270538	0.0143750449220154	0.00718752246100769	0.0359376123050385	0.0143750449220154	0.0143750449220154	0.0143750449220154	0.0143750449220154	0.0431251347660461	0.0790627470710846
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Niastella	0.00718752246100769	0.00718752246100769	0.00718752246100769	0	0	0	0	0	0	0	0	0	0.122187881837131	0.0215625673830231	0.345001078128369	0	0.301875943362323	0.294688420901315	0.0431251347660461	0.0431251347660461	0.0215625673830231	0	0	0	0.0143750449220154	0.0862502695320923	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Parafilimonas	0	0	0	0	0	0	0	0	0	0	0	0	0.3737511679724	0.265938331057285	0.3737511679724	2.68813340041688	0.337813555667361	0.165313016603177	0	0	0	0.00718752246100769	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Puia	0	0.00718752246100769	0	0	0	0	0.0143750449220154	0.0503126572270538	0	0.0215625673830231	0.00718752246100769	0.0215625673830231	0.0215625673830231	0.0143750449220154	0.00718752246100769	0	0.244375763674261	0.129375404298138	0	0	0.0143750449220154	0.0575001796880615	0.0718752246100769	0.0575001796880615	0	0.0143750449220154	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Segetibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143750449220154	0.00718752246100769	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Taibaiella	0.0503126572270538	0.0287500898440308	0.0215625673830231	0.00718752246100769	0	0.00718752246100769	0.00718752246100769	0.0215625673830231	0	0.0143750449220154	0.00718752246100769	0.0431251347660461	0.0431251347660461	0.0718752246100769	0.179688061525192	0	0.0646877021490692	0.0431251347660461	0.0503126572270538	0.0503126572270538	0.158125494142169	0	0	0.00718752246100769	0.100625314454108	0.0503126572270538	0.0575001796880615
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Terrimonas	0	0	0	0.00718752246100769	0	0	0	0.0143750449220154	0	0.0215625673830231	0	0.0143750449220154	0	0	0.00718752246100769	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|uncultured	0	0	0.00718752246100769	0.0215625673830231	0	0	0.00718752246100769	0.0215625673830231	0	0.0503126572270538	0	0.115000359376123	0.222813196291238	0.179688061525192	0.366563645511392	0	0.2803133759793	0.273125853518292	0.0503126572270538	0.0287500898440308	0.0718752246100769	0.00718752246100769	0.00718752246100769	0.00718752246100769	0.0431251347660461	0.0143750449220154	0.0718752246100769
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|unknown	0.00718752246100769	0	0	0	0	0	0	0	0	0	0	0	0	0.0503126572270538	0.0718752246100769	0	0.100625314454108	0.0575001796880615	0	0	0	0	0	0.0287500898440308	0	0.0359376123050385	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Saprospiraceae|uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215625673830231	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|uncultured|uncultured	0	0	0	0	0.00718752246100769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718752246100769	0.00718752246100769	0.0143750449220154	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|unknown|unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718752246100769	0.0431251347660461	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Amoebophilaceae|Candidatus_Cardinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215625673830231	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Cyclobacteriaceae|Catalinimonas	0	0	0	0	0.0431251347660461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Cyclobacteriaceae|Tunicatimonas	0	0	0	0	0.0503126572270538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Cyclobacteriaceae|uncultured	0.00718752246100769	0	0	0.00718752246100769	0	0.0718752246100769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Cytophagaceae|Rhodocytophaga	0.143750449220154	0.438438870121469	0.122187881837131	0.00718752246100769	0	0.0143750449220154	0.0143750449220154	0.0575001796880615	0	0.00718752246100769	0.0287500898440308	0.0287500898440308	0.00718752246100769	0.00718752246100769	0.0215625673830231	0	0	0.100625314454108	0.0790627470710846	0.122187881837131	0.107812836915115	0.0215625673830231	0.0431251347660461	0.0143750449220154	0.309063465823331	0.0287500898440308	0.136562926759146
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Cytophagaceae|Siphonobacter	0.115000359376123	0.0143750449220154	0.0575001796880615	0	0	0	0.0215625673830231	0.0503126572270538	0	0.0359376123050385	0.0646877021490692	0.0287500898440308	0.0431251347660461	0.5606267519586	0.0215625673830231	0	0.0431251347660461	0.165313016603177	0.00718752246100769	0.0143750449220154	0.0287500898440308	0	0.0143750449220154	0.0431251347660461	0.0359376123050385	0.00718752246100769	0.00718752246100769
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Cytophagaceae|uncultured	0.0575001796880615	0.273125853518292	0.136562926759146	0	0	0	0	0	0	0	0	0	0.0143750449220154	0	0	0	0	0	0.0143750449220154	0.115000359376123	0.0215625673830231	0.00718752246100769	0.00718752246100769	0.0215625673830231	0.0215625673830231	0.0143750449220154	0.0503126572270538
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Cytophagaceae|unknown	0	0	0	0.0143750449220154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Hymenobacteraceae|Adhaeribacter	0.0575001796880615	0.0646877021490692	0.0575001796880615	0.0143750449220154	0.0503126572270538	0.0143750449220154	0.0359376123050385	0.0431251347660461	0	0.0215625673830231	0.0503126572270538	0.0934377919931	0.00718752246100769	0.0359376123050385	0.0215625673830231	0	0	0.0790627470710846	0.0790627470710846	0.172500539064185	0.179688061525192	0.0143750449220154	0.0934377919931	0.0503126572270538	0.122187881837131	0.107812836915115	0.316250988284338
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Hymenobacteraceae|Hymenobacter	0.0503126572270538	0.0862502695320923	0.0215625673830231	0	0.0143750449220154	0	0.0646877021490692	0.0790627470710846	0.0646877021490692	0.0575001796880615	0.150937971681161	0.165313016603177	0.00718752246100769	0.0215625673830231	0.122187881837131	0.208438151369223	0.150937971681162	0.0143750449220154	0.0287500898440308	0.0862502695320923	0.115000359376123	0	0.0287500898440308	0.0287500898440308	0.0287500898440308	0.100625314454108	0.0431251347660461
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Hymenobacteraceae|Nibribacter	0	0	0	0	0.0934377919931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Hymenobacteraceae|Pontibacter	0	0	0	0	0.0862502695320923	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718752246100769	0	0	0	0	0	0	0.0215625673830231	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Hymenobacteraceae|Rufibacter	0	0	0	0.00718752246100769	0.0503126572270538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Microscillaceae|Chryseolinea	0	0	0	0	0	0	0.00718752246100769	0	0	0.00718752246100769	0	0	0.0503126572270538	0.0143750449220154	0.0143750449220154	0	0.0287500898440308	0.158125494142169	0.0215625673830231	0	0.0359376123050385	0	0.0143750449220154	0	0	0.0143750449220154	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Microscillaceae|Flexibacter	0	0	0	0.00718752246100769	0	0	0	0.00718752246100769	0	0	0	0.00718752246100769	0	0	0.0143750449220154	0	0	0	0	0.00718752246100769	0.00718752246100769	0	0	0	0.00718752246100769	0.0143750449220154	0.0143750449220154
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Microscillaceae|Ohtaekwangia	0	0	0	0.0215625673830231	0	0	0	0	0	0	0	0	0.5606267519586	0.0503126572270538	0.0575001796880615	0	0.0215625673830231	0	0.0359376123050385	0	0.00718752246100769	0.0215625673830231	0.0287500898440308	0.00718752246100769	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Microscillaceae|uncultured	0.0503126572270538	0.100625314454108	0.100625314454108	0.0503126572270538	0	0.0215625673830231	0	0	0.00718752246100769	0.0215625673830231	0	0.0359376123050385	0.5606267519586	0.107812836915115	0.244375763674261	0	0.258750808596277	0.194063106447208	0.431251347660461	0.0359376123050385	0.0575001796880615	0.0287500898440308	0.100625314454108	0.0646877021490692	0.0287500898440308	0.0359376123050385	0.00718752246100769
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|MWH-CFBk5|MWH-CFBk5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718752246100769	0	0	0	0	0.00718752246100769	0.00718752246100769	0.0575001796880615	0	0	0	0.00718752246100769	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|Dyadobacter	0	0	0	0	0	0	0	0.00718752246100769	0	0.0215625673830231	0	0.0287500898440308	0.0718752246100769	0.129375404298138	0	0.00718752246100769	0.776252425788831	0.0934377919931	0.0143750449220154	0	0.00718752246100769	0	0	0	0.107812836915115	0	0.201250628908215
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|Fibrisoma	0.0143750449220154	0.0287500898440308	0	0.1868755839862	0	0.0143750449220154	0	0	0	0	0.00718752246100769	0.0143750449220154	0.0215625673830231	0	0.0143750449220154	0	0	0.0143750449220154	0	0.00718752246100769	0.00718752246100769	0	0.00718752246100769	0.00718752246100769	0.00718752246100769	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|Larkinella	0.00718752246100769	0	0.00718752246100769	0.0287500898440308	0	0.00718752246100769	0	0.0143750449220154	0	0	0	0	0	0.230000718752246	0	0	0	0	0.0215625673830231	0	0.0215625673830231	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|Rhabdobacter	0	0	0	0	0.0646877021490692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|Rudanella	0	0.00718752246100769	0	0	0	0	0.00718752246100769	0.0287500898440308	0	0.0215625673830231	0	0.0503126572270538	0	0.0503126572270538	0	0	0.00718752246100769	0.00718752246100769	0.0215625673830231	0.00718752246100769	0	0	0.00718752246100769	0	0.0862502695320923	0	0.0287500898440308
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|Spirosoma	0.143750449220154	0.316250988284338	0.129375404298138	0.00718752246100769	0.00718752246100769	0	0.424063825199454	0.711564723639761	0.0862502695320923	1.05656580176813	0.539064184575577	1.63875512110975	0.0359376123050385	0.345001078128369	0.1868755839862	0.0143750449220154	0.0862502695320923	0.0790627470710846	0.0359376123050385	0.0790627470710846	0.244375763674261	0.0575001796880615	0.0790627470710846	0.158125494142169	0.265938331057285	0.0934377919931	0.0934377919931
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|uncultured	0.316250988284338	0.416876302738446	0.244375763674261	0.258750808596277	0.0143750449220154	0.107812836915115	0.0143750449220154	0.0215625673830231	0	0.0215625673830231	0.0287500898440308	0.00718752246100769	0.0287500898440308	0.273125853518292	0.0934377919931	0	0	0.165313016603177	0.0862502695320923	0.122187881837131	0.150937971681161	0.0143750449220154	0	0.0215625673830231	0.230000718752246	0.0934377919931	0.122187881837131
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|unknown	0.0143750449220154	0	0	0	0	0	0	0	0	0	0	0	0	0.0215625673830231	0	0	0.00718752246100769	0.00718752246100769	0.00718752246100769	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|unknown|unknown	0.0503126572270538	0.0646877021490692	0.0431251347660461	0	0	0.0143750449220154	0	0	0	0	0	0	0	0	0	0	0	0	0.00718752246100769	0.00718752246100769	0.0287500898440308	0	0	0	0.0287500898440308	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Crocinitomicaceae|Fluviicola	0	0	0	0	0	0	0	0.00718752246100769	0	0.0215625673830231	0.0143750449220154	0.00718752246100769	0	0	0	0	0	0	0	0	0	0	0.0359376123050385	0.0431251347660461	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium	0.0215625673830231	0.0143750449220154	0.0431251347660461	0.00718752246100769	0.0287500898440308	0.0287500898440308	0.0215625673830231	0.0143750449220154	0	0.0215625673830231	0.00718752246100769	0.0143750449220154	0.00718752246100769	0.438438870121469	0.424063825199454	0.00718752246100769	1.34406670020844	0.0287500898440308	0.0287500898440308	0.0431251347660461	0.0359376123050385	0.0143750449220154	0.0215625673830231	0	0.0287500898440308	0.0359376123050385	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Chryseobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287500898440308	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|SM1A07|SM1A07|SM1A07	0.00718752246100769	0.0646877021490692	0.00718752246100769	0.244375763674261	0	0.0862502695320923	0	0	0	0	0	0	0.0215625673830231	0.0287500898440308	0.0359376123050385	0	0.0215625673830231	0	0.0287500898440308	0.00718752246100769	0.0143750449220154	0	0	0	0.0143750449220154	0	0
Bacteria|Bacteroidota|Bacteroidia|Sphingobacteriales|AKYH767|AKYH767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0431251347660461	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Sphingobacteriales|KD3-93|KD3-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0431251347660461	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Sphingobacteriales|NS11-12_marine_group|NS11-12_marine_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215625673830231	0.00718752246100769	0.0143750449220154	0	0	0
