Bla_1	Bla_2	Bla_3	Bla_4	Bla_5	Bla_6	CK_1	CK_2	CK_3	CK_4	CK_5	CK_6	Whi_4	Whi_5	Gre_7	Whi_6	Whi_7	Gre_8	Gre_1	Gre_2	Gre_3	Gre_4	Gre_5	Gre_6	Whi_1	Whi_2	Whi_3	Taxonomy
ASV_7559	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Cryptosporangiaceae,g:Cryptosporangium,s:Cryptosporangium_minutisporangium
ASV_756	9	2	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	12	8	10	2	2	0	1	4	6	15	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Ellin6055,s:uncultured_bacterium
ASV_7560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:[Polyangium]_brachysporum_group,s:Caenibacterium_sp.
ASV_7561	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae,g:Chroococcidiopsis_PCC_7203,s:Chroococcidiopsis_cubana
ASV_7562	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Phaselicystidaceae,g:Phaselicystis,s:uncultured_bacterium
ASV_7563	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Polyangiaceae,g:Pajaroellobacter,s:uncultured_bacterium
ASV_7564	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:Lysobacter_sp.
ASV_7565	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	d:Bacteria,p:Firmicutes,c:Clostridia,o:Oscillospirales,f:Oscillospiraceae,g:UCG-005,s:uncultured_bacterium
ASV_7566	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:A4b,g:A4b,s:uncultured_bacterium
ASV_7567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Tepidisphaerales,f:WD2101_soil_group,g:WD2101_soil_group,s:uncultured_planctomycete
ASV_7568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Tepidisphaerales,f:WD2101_soil_group,g:WD2101_soil_group,s:uncultured_bacterium
ASV_7569	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:A4b,g:A4b,s:uncultured_bacterium
ASV_757	2	4	0	1	0	2	2	4	0	3	6	8	0	1	0	0	0	5	0	2	13	0	3	1	8	6	6	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Hymenobacteraceae,g:Adhaeribacter,s:uncultured_bacterium
ASV_7570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_7571	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas_sp.
ASV_7572	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Ramlibacter
ASV_7573	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	d:Bacteria,p:Verrucomicrobiota,c:Chlamydiae,o:Chlamydiales,f:Simkaniaceae,g:uncultured,s:metagenome
ASV_7574	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales
ASV_7575	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Luteimonas,s:uncultured_bacterium
ASV_7576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,g:Rhodovarius,s:uncultured_bacterium
ASV_7577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Ellin6055,s:uncultured_bacterium
ASV_7578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Phaselicystidaceae,g:Phaselicystis,s:uncultured_bacterium
ASV_7579	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	d:Bacteria,p:Myxococcota,c:Myxococcia,o:Myxococcales,f:Myxococcaceae,g:P3OB-42,s:uncultured_bacterium
ASV_758	0	0	1	0	1	0	9	7	1	2	0	8	0	0	0	0	3	0	0	1	2	0	1	0	8	4	7	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:bacterium_8RO2
ASV_7580	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:Muribaculaceae,s:uncultured_bacterium
ASV_7581	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Bacteroidota,c:Rhodothermia,o:Rhodothermales,f:Rhodothermaceae,g:uncultured,s:uncultured_Bacteroidetes
ASV_7582	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:67-14,g:67-14,s:uncultured_actinobacterium
ASV_7583	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Geodermatophilaceae,g:Blastococcus,s:uncultured_bacterium
ASV_7584	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	d:Bacteria,p:Gemmatimonadota,c:Longimicrobia,o:Longimicrobiales,f:Longimicrobiaceae,g:Longimicrobiaceae,s:uncultured_bacterium
ASV_7585	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas_jejuensis
ASV_7586	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:PMMR1,s:uncultured_endolithic
ASV_7587	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:Sphingobacteriaceae,s:uncultured_bacterium
ASV_7588	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:uncultured,s:uncultured_bacterium
ASV_7589	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Kallotenuales,f:AKIW781,g:AKIW781,s:uncultured_Chloroflexi
ASV_759	0	0	0	0	58	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_7590	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Diplorickettsiales,f:Diplorickettsiaceae,g:Aquicella,s:uncultured_bacterium
ASV_7591	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_bacterium
ASV_7592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter,s:uncultured_bacterium
ASV_7593	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:uncultured,s:uncultured_bacterium
ASV_7594	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Streptomycetales,f:Streptomycetaceae,g:E1B-B3-114,s:uncultured_actinobacterium
ASV_7595	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Gemmatales,f:Gemmataceae,g:Gemmata
ASV_7596	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_7597	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:B1-7BS,g:B1-7BS,s:uncultured_beta
ASV_7598	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
ASV_7599	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Gemmatales,f:Gemmataceae,g:uncultured,s:uncultured_bacterium
ASV_76	0	4	1	3	0	0	2	4	5	10	1	10	1	66	18	7	53	16	22	17	38	6	11	1	43	106	121	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas_yunnanensis
ASV_760	1	0	0	0	1	0	2	10	4	12	8	6	0	1	0	0	0	0	0	0	0	4	12	7	0	0	0	d:Bacteria,p:Actinobacteriota,c:Rubrobacteria,o:Rubrobacterales,f:Rubrobacteriaceae,g:Rubrobacter,s:uncultured_actinobacterium
ASV_7600	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rickettsiales,f:SM2D12,g:SM2D12,s:uncultured_bacterium
ASV_7601	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,s:uncultured_bacterium
ASV_7602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:uncultured_bacterium
ASV_7603	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Gemmatimonadota,c:Longimicrobia,o:Longimicrobiales,f:Longimicrobiaceae,g:Longimicrobiaceae
ASV_7604	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	d:Bacteria,p:Gemmatimonadota,c:Longimicrobia,o:Longimicrobiales,f:Longimicrobiaceae,g:Longimicrobium
ASV_7605	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Gemmatimonadota,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:uncultured_bacterium
ASV_7606	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Leptolyngbya_ANT.L52.2,s:uncultured_bacterium
ASV_7607	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rickettsiales,f:Mitochondria,g:Mitochondria,s:Arachis_hypogaea
ASV_7608	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:uncultured,s:uncultured_bacterium
ASV_7609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia
ASV_761	11	8	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	5	7	13	19	0	0	2	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,s:uncultured_bacterium
ASV_7610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas
ASV_7611	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Devosiaceae,g:Devosia,s:uncultured_bacterium
ASV_7612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Bdellovibrionota,c:Oligoflexia,o:Silvanigrellales,f:Silvanigrellaceae,g:Silvanigrella
ASV_7613	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Kallotenuales,f:AKIW781,g:AKIW781,s:uncultured_bacterium
ASV_7614	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae
ASV_7615	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Luteimonas,s:Luteimonas_rhizosphaerae
ASV_7616	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,g:Acetobacter
ASV_7617	0	0	0	0	0	0	4	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Mesorhizobium,s:Rhizobium_sp.
ASV_7618	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Phenylobacterium,s:uncultured_bacterium
ASV_7619	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhizobacter,s:uncultured_bacterium
ASV_762	0	0	0	0	0	0	24	11	0	22	2	28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Rubrobacteria,o:Rubrobacterales,f:Rubrobacteriaceae,g:Rubrobacter,s:uncultured_bacterium
ASV_7620	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotella,s:uncultured_bacterium
ASV_7621	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Firmicutes,c:Bacilli,o:Brevibacillales,f:Brevibacillaceae,g:Brevibacillus,s:Brevibacillus_laterosporus
ASV_7622	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Geodermatophilaceae,g:Blastococcus,s:Blastococcus_saxobsidens
ASV_7623	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Phormidesmiales,f:Nodosilineaceae,g:Nodosilinea_PCC-7104,s:Leptolyngbya_sp.
ASV_7624	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas_sp.
ASV_7625	0	0	0	1	0	0	1	2	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Altererythrobacter,s:uncultured_Sphingomonadales
ASV_7626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:uncultured_bacterium
ASV_7627	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_bacterium
ASV_7628	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia,s:uncultured_bacterium
ASV_7629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Pyrinomonadales,f:Pyrinomonadaceae,g:RB41,s:uncultured_bacterium
ASV_763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	33	31	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:67-14,g:67-14,s:uncultured_bacterium
ASV_7630	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	d:Bacteria,p:Gemmatimonadota,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:uncultured
ASV_7631	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	3	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Burkholderia-Caballeronia-Paraburkholderia,s:uncultured_bacterium
ASV_7632	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Leptolyngbya_VRUC_135,s:Leptolyngbya_sp.
ASV_7633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	d:Bacteria,p:Acidobacteriota,c:Vicinamibacteria,o:Vicinamibacterales,f:Vicinamibacteraceae,g:Vicinamibacteraceae,s:uncultured_bacterium
ASV_7634	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Tepidisphaerales,f:WD2101_soil_group,g:WD2101_soil_group
ASV_7635	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:uncultured_bacterium
ASV_7636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s:uncultured_bacterium
ASV_7637	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Deinococcota,c:Deinococci,o:Deinococcales,f:Trueperaceae,g:Truepera,s:uncultured_bacterium
ASV_7638	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae,g:uncultured,s:Pseudocapsa_sp.
ASV_7639	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Flavisolibacter,s:uncultured_bacterium
ASV_764	0	0	0	0	21	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_7640	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Microvirga
ASV_7641	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Bdellovibrionota,c:Oligoflexia,o:Oligoflexales,f:Oligoflexales,g:Oligoflexus,s:uncultured_bacterium
ASV_7642	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	d:Bacteria,p:Firmicutes,c:Clostridia,o:Lachnospirales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium
ASV_7643	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Firmicutes,c:Bacilli,o:Paenibacillales,f:Paenibacillaceae,g:Paenibacillus,s:Paenibacillus_sp.
ASV_7644	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_Chloroflexi
ASV_7645	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Leptolyngbya_VRUC_135,s:uncultured_bacterium
ASV_7646	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ASV_7647	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Leptolyngbya_VRUC_135,s:uncultured_bacterium
ASV_7648	0	0	0	1	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Variovorax,s:Variovorax_soli
ASV_7649	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:Solirubrobacter_taibaiensis
ASV_765	0	0	0	0	0	0	20	7	18	7	9	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Euzebyales,f:Euzebyaceae,g:uncultured,s:uncultured_bacterium
ASV_7650	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Diplorickettsiales,f:Diplorickettsiaceae,g:Aquicella,s:uncultured_Aquicella
