Bla_1	Bla_2	Bla_3	Bla_4	Bla_5	Bla_6	CK_1	CK_2	CK_3	CK_4	CK_5	CK_6	Whi_4	Whi_5	Gre_7	Whi_6	Whi_7	Gre_8	Gre_1	Gre_2	Gre_3	Gre_4	Gre_5	Gre_6	Whi_1	Whi_2	Whi_3	Taxonomy
ASV_2069	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis
ASV_207	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Albonectria,s:Albonectria_sp
ASV_2070	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Rhinocladiella,s:Rhinocladiella_sp
ASV_2071	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Rhinocladiella,s:Rhinocladiella_sp
ASV_2072	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Coniosporium,s:Coniosporium_sp
ASV_2073	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Coniosporium,s:Coniosporium_sp
ASV_2074	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Herpotrichiellaceae_gen_Incertae_sedis,s:Herpotrichiellaceae_sp
ASV_2075	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2076	0	0	0	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Xenobotrytis,s:Xenobotrytis_sp
ASV_2077	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2078	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Chaetothyriales_gen_Incertae_sedis,s:Chaetothyriales_sp
ASV_2079	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	1	1	0	1	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Chaetothyriales_gen_Incertae_sedis,s:Chaetothyriales_sp
ASV_208	6	7	5	0	0	0	0	115	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Agonimia,s:Agonimia_sp
ASV_2080	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Pezizomycotina_cls_Incertae_sedis,o:Pezizomycotina_ord_Incertae_sedis,f:Pezizomycotina_fam_Incertae_sedis,g:Pezizomycotina_gen_Incertae_sedis,s:Pezizomycotina_sp
ASV_2081	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2082	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	3	0	0	0	0	0	0	0	0	0	0	NA
ASV_2083	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Peltigerales,f:Pannariaceae,g:Pectenia,s:Pectenia_sp
ASV_2084	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	26	1	0	0	0	0	0	0	0	0	0	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
ASV_2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2087	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariomycetes_ord_Incertae_sedis,f:Sordariomycetes_fam_Incertae_sedis,g:Sordariomycetes_gen_Incertae_sedis,s:Sordariomycetes_sp
ASV_2088	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthaceae_gen_Incertae_sedis,s:Diaporthaceae_sp
ASV_2089	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Talaromyces,s:Talaromyces_pinophilus
ASV_209	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	71	7	0	10	0	28	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Veronaea,s:Veronaea_sp
ASV_2090	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Roussoellaceae,g:Xenoroussoella,s:Xenoroussoella_triseptata
ASV_2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	2	k:Fungi,p:Chytridiomycota,c:Spizellomycetes,o:Spizellomycetales,f:Spizellomycetales_fam_Incertae_sedis,g:Spizellomycetales_gen_Incertae_sedis,s:Spizellomycetales_sp
ASV_2092	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Coniothyriaceae,g:Coniothyrium,s:Coniothyrium_telephii
ASV_2093	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Chaetothyriales_gen_Incertae_sedis,s:Chaetothyriales_sp
ASV_2094	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2095	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Rhinocladiella,s:Rhinocladiella_sp
ASV_2096	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum,s:Colletotrichum_cliviae
ASV_2097	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pezizaceae,g:Chromelosporium,s:Chromelosporium_macrospermum
ASV_2098	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	NA
ASV_2099	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Coniosporium,s:Coniosporium_sp
ASV_21	12	11	13	0	0	0	1	1	1	0	0	0	0	0	126	0	0	694	527	384	378	244	121	89	918	272	350	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Devriesia,s:Devriesia_sp
ASV_210	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	105	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma,s:Trichoderma_sp
ASV_2100	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis_urticicola
ASV_2101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Thermoascaceae,g:Thermoascus,s:Thermoascus_aurantiacus
ASV_2103	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideomycetes_ord_Incertae_sedis,f:Dothideomycetes_fam_Incertae_sedis,g:Dothideomycetes_gen_Incertae_sedis,s:Dothideomycetes_sp
ASV_2104	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Periconiaceae,g:Periconia,s:Periconia_celtidis
ASV_2105	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	NA
ASV_2106	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria,s:Phaeosphaeria_oryzae
ASV_2107	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k:Fungi,p:Chytridiomycota,c:Spizellomycetes,o:Spizellomycetales,f:Spizellomycetales_fam_Incertae_sedis,g:Spizellomycetales_gen_Incertae_sedis,s:Spizellomycetales_sp
ASV_2108	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Acrophialophora,s:Acrophialophora_sp
ASV_2109	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Chaetothyriales_gen_Incertae_sedis,s:Chaetothyriales_sp
ASV_211	4	5	0	15	15	13	2	3	3	5	4	2	0	0	0	0	0	0	5	9	4	18	15	13	5	6	8	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Thermomyces,s:Thermomyces_lanuginosus
ASV_2110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Chaetothyriales_gen_Incertae_sedis,s:Chaetothyriales_sp
ASV_2111	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Roussoellaceae
ASV_2112	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Setophoma
ASV_2113	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2115	0	0	0	2	0	0	1	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae,g:Eichleriella,s:Eichleriella_leveilleana
ASV_2116	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae,g:Bacidina,s:Bacidina_egenula
ASV_2117	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Ascomycota_cls_Incertae_sedis,o:Ascomycota_ord_Incertae_sedis,f:Ascomycota_fam_Incertae_sedis,g:Ascomycota_gen_Incertae_sedis,s:Ascomycota_sp
ASV_2118	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2119	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Capnodiales_fam_Incertae_sedis,g:Capnodiales_gen_Incertae_sedis,s:Capnodiales_sp
ASV_212	8	0	4	87	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe_sp
ASV_2120	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_fam_Incertae_sedis,g:Pleosporales_gen_Incertae_sedis,s:Pleosporales_sp
ASV_2121	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae,g:Cladosporium,s:Cladosporium_sp
ASV_2122	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Ascomycota_cls_Incertae_sedis,o:Ascomycota_ord_Incertae_sedis,f:Ascomycota_fam_Incertae_sedis,g:Ascomycota_gen_Incertae_sedis,s:Ascomycota_sp
ASV_2123	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophoraceae_gen_Incertae_sedis,s:Cyphellophoraceae_sp
ASV_2124	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lentitheciaceae,g:Keissleriella,s:Keissleriella_poagena
ASV_2125	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Pezizellaceae,g:Pezizellaceae_gen_Incertae_sedis,s:Pezizellaceae_sp
ASV_2126	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
ASV_2127	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NA
ASV_2128	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Acrocalymmaceae,g:Acrocalymma,s:Acrocalymma_sp
ASV_2129	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Periconiaceae,g:Periconia,s:Periconia_celtidis
ASV_213	0	0	0	0	0	0	0	0	0	82	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA
ASV_2130	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_fam_Incertae_sedis,g:Pseudorobillarda,s:Pseudorobillarda_sp
ASV_2131	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium_sumatraense
ASV_2132	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae,g:Toxicocladosporium,s:Toxicocladosporium_sp
ASV_2133	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	k:Fungi,p:Aphelidiomycota,c:Aphelidiomycetes,o:GS16,f:GS16_fam_Incertae_sedis,g:GS16_gen_Incertae_sedis,s:GS16_sp
ASV_2134	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Amphisphaeriales,f:Amphisphaeriales_fam_Incertae_sedis,g:Amphisphaeriales_gen_Incertae_sedis,s:Amphisphaeriales_sp
ASV_2135	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Knufia,s:Knufia_sp
ASV_2136	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Leotiomycetes_ord_Incertae_sedis,f:Leotiomycetes_fam_Incertae_sedis,g:Leotiomycetes_gen_Incertae_sedis,s:Leotiomycetes_sp
ASV_2137	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Microdochiaceae,g:Idriella,s:Idriella_sp
ASV_2138	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae
ASV_2139	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae,g:Cladosporium,s:Cladosporium_sp
ASV_214	1	90	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Teratosphaeriaceae_gen_Incertae_sedis,s:Teratosphaeriaceae_sp
ASV_2140	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae,g:Cladosporium,s:Cladosporium_austrohemisphaericum
ASV_2141	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Sympoventuriaceae_gen_Incertae_sedis,s:Sympoventuriaceae_sp
ASV_2142	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2143	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2144	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2145	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
ASV_2146	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_fam_Incertae_sedis,g:Pleosporales_gen_Incertae_sedis,s:Pleosporales_sp
ASV_2147	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2148	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Teratosphaeriaceae_gen_Incertae_sedis,s:Teratosphaeriaceae_sp
ASV_2149	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,f:Ustilaginaceae,g:Farysia,s:Farysia_taiwaniana
ASV_215	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	36	51	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Verrucaria
ASV_2150	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Plectosphaerellaceae,g:Lectera,s:Lectera_longa
ASV_2151	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Nectriaceae_gen_Incertae_sedis,s:Nectriaceae_sp
ASV_2152	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sporidesmiales,f:Sporidesmiaceae,g:Sporidesmiaceae_gen_Incertae_sedis,s:Sporidesmiaceae_sp
ASV_2153	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Ascomycota_cls_Incertae_sedis,o:Ascomycota_ord_Incertae_sedis,f:Ascomycota_fam_Incertae_sedis,g:Ascomycota_gen_Incertae_sedis,s:Ascomycota_sp
ASV_2154	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2155	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Verrucaria,s:Verrucaria_sp
ASV_2156	0	0	0	2	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Herpotrichiellaceae_gen_Incertae_sedis,s:Herpotrichiellaceae_sp
ASV_2157	0	0	0	0	0	0	3	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2158	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Peltigerales,f:Pannariaceae,g:Pectenia,s:Pectenia_sp
ASV_2159	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Chaetothyriales_gen_Incertae_sedis,s:Chaetothyriales_sp
ASV_216	0	0	0	0	0	0	53	58	0	46	1	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2160	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Verrucariaceae_gen_Incertae_sedis,s:Verrucariaceae_sp
ASV_2161	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2162	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	k:Fungi,p:Aphelidiomycota,c:Aphelidiomycetes,o:GS16,f:GS16_fam_Incertae_sedis,g:GS16_gen_Incertae_sedis,s:GS16_sp
ASV_2163	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Knufia
ASV_2164	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2165	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2166	0	0	0	0	0	0	2	3	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2167	0	0	0	0	0	0	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_2168	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	NA
ASV_2169	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Knufia
ASV_217	0	0	1	0	0	0	55	33	0	71	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Herpotrichiellaceae_gen_Incertae_sedis,s:Herpotrichiellaceae_sp
